S7646: min=-98.5, max=99.8, avg=-1.9
S3149: min=-98.8, max=99.5, avg=3.7
S2541: min=-99.1, max=99.5, avg=-4.6
S3835: min=-99.6, max=98.6, avg=3.1
S5438: min=-99.3, max=99.0, avg=4.3
S7235: min=-93.3, max=98.7, avg=1.5
S3308: min=-94.6, max=97.4, avg=3.8
S9332: min=-97.4, max=95.9, avg=-0.4
S5789: min=-99.7, max=95.8, avg=-11.5
S8336: min=-99.2, max=99.3, avg=-5.4
S7372: min=-96.8, max=97.6, avg=0.9
S0193: min=-94.7, max=99.6, avg=8.0
S9122: min=-96.3, max=94.0, avg=5.4
S9798: min=-97.4, max=94.5, avg=-10.4
S1629: min=-98.5, max=99.3, avg=9.1
S5117: min=-98.9, max=98.0, avg=3.9
S5613: min=-95.0, max=98.6, avg=13.2
S8641: min=-96.7, max=98.6, avg=-6.6
S4617: min=-96.1, max=94.0, avg=0.4
S0146: min=-97.1, max=99.8, avg=-6.8
S9374: min=-99.6, max=99.1, avg=-2.2
S9948: min=-99.5, max=97.4, avg=-3.8
S5098: min=-98.3, max=99.2, avg=-3.2
S2761: min=-98.7, max=99.8, avg=-0.6
S5592: min=-96.1, max=97.7, avg=2.4
S0212: min=-99.8, max=98.9, avg=2.1
S7753: min=-99.7, max=99.4, avg=0.7
S4475: min=-99.5, max=98.6, avg=4.8
S4373: min=-99.6, max=99.4, avg=8.4
S2866: min=-99.0, max=99.0, avg=2.4
S2927: min=-96.9, max=99.6, avg=1.9
S1338: min=-98.2, max=99.4, avg=-16.5
S5991: min=-98.1, max=99.1, avg=2.3
S4402: min=-96.1, max=97.5, avg=2.9
S9890: min=-98.3, max=99.6, avg=-7.2
S9520: min=-99.2, max=99.8, avg=6.9
S1317: min=-98.7, max=99.7, avg=4.5
S2352: min=-99.7, max=99.5, avg=-4.7
S2580: min=-99.8, max=98.2, avg=-0.5
S7839: min=-99.5, max=97.3, avg=-3.0
S7936: min=-95.8, max=94.1, avg=-9.1
S6070: min=-99.2, max=99.7, avg=7.0
S6044: min=-95.6, max=98.6, avg=-4.6
S0250: min=-97.5, max=96.2, avg=-7.3
S9554: min=-99.3, max=90.2, avg=-11.7
S5856: min=-99.1, max=98.4, avg=7.8
S9681: min=-97.6, max=99.3, avg=4.4
S7731: min=-95.9, max=99.3, avg=-0.9
S7381: min=-93.9, max=99.8, avg=5.0
S2211: min=-98.2, max=97.2, avg=1.6
S5174: min=-99.8, max=99.0, avg=-3.0
S4302: min=-96.3, max=98.8, avg=13.9
S2654: min=-97.7, max=95.4, avg=-5.6
S5908: min=-99.9, max=96.7, avg=-0.1
S3317: min=-99.8, max=97.0, avg=4.9
S8807: min=-99.3, max=99.0, avg=3.1
S7317: min=-99.8, max=99.6, avg=-9.6
S2186: min=-98.6, max=97.1, avg=-4.9
S2779: min=-96.9, max=99.1, avg=-0.1
S2611: min=-97.1, max=97.3, avg=4.0
S2439: min=-99.4, max=99.4, avg=2.4
S4073: min=-88.7, max=98.6, avg=9.4
S6877: min=-98.5, max=97.9, avg=-5.9
S4506: min=-99.0, max=97.9, avg=-5.5
S7157: min=-97.0, max=96.0, avg=3.2
S1713: min=-97.7, max=99.6, avg=3.9
S8023: min=-99.8, max=97.3, avg=-8.8
S2965: min=-97.5, max=98.6, avg=-5.7
S6504: min=-99.2, max=97.1, avg=-4.9
S0359: min=-97.4, max=96.9, avg=11.8
S1967: min=-99.4, max=99.0, avg=-6.8
S9189: min=-95.4, max=98.6, avg=3.4
S1824: min=-98.4, max=99.7, avg=-0.8
S2488: min=-94.1, max=99.2, avg=6.8
S8022: min=-96.7, max=96.5, avg=11.6
S0843: min=-96.0, max=98.1, avg=13.2
S3403: min=-98.7, max=98.6, avg=4.2
S5147: min=-98.1, max=98.7, avg=8.8
S5847: min=-99.7, max=99.8, avg=1.6
S8049: min=-97.7, max=95.3, avg=-5.2
S4208: min=-98.7, max=95.3, avg=-0.7
S1891: min=-97.9, max=97.4, avg=-4.2
S2141: min=-98.3, max=95.6, avg=-1.1
S9291: min=-98.1, max=96.3, avg=-9.6
S4740: min=-97.9, max=99.9, avg=3.6
S8620: min=-95.1, max=98.8, avg=0.3
S9231: min=-98.5, max=99.2, avg=5.9
S9345: min=-91.7, max=99.2, avg=5.4
S2356: min=-98.6, max=92.2, avg=-5.2
S6285: min=-99.3, max=97.7, avg=-1.2
S6585: min=-98.6, max=99.1, avg=5.1
S2714: min=-99.3, max=99.8, avg=-4.6
S5269: min=-96.1, max=99.8, avg=-2.5
S3227: min=-98.9, max=99.4, avg=3.1
S5770: min=-99.6, max=97.2, avg=0.6
S2604: min=-95.5, max=96.5, avg=-3.2
S4815: min=-97.5, max=99.8, avg=1.5
S9085: min=-99.2, max=95.0, avg=3.4
S2007: min=-98.3, max=98.8, avg=-2.9
S2062: min=-99.5, max=99.0, avg=2.3
S5529: min=-90.6, max=96.7, avg=12.7
S1398: min=-97.4, max=94.9, avg=3.1
S0711: min=-98.1, max=98.8, avg=5.0
S9250: min=-99.7, max=99.6, avg=1.2
S7396: min=-99.5, max=99.0, avg=-4.4
S8257: min=-95.7, max=97.0, avg=8.4
S5516: min=-99.5, max=97.1, avg=-6.1
S4184: min=-99.9, max=95.5, avg=-1.8
S0172: min=-96.7, max=97.5, avg=-1.8
S8367: min=-99.6, max=99.1, avg=1.7
S9415: min=-98.6, max=98.7, avg=0.6
S1482: min=-98.8, max=98.4, avg=-6.3
S6730: min=-98.3, max=98.6, avg=1.8
S3426: min=-97.5, max=99.2, avg=10.4
S4013: min=-99.6, max=99.7, avg=2.4
S5684: min=-99.0, max=99.9, avg=15.0
S5091: min=-99.7, max=95.4, avg=-7.0
S8314: min=-98.1, max=94.0, avg=5.2
S1487: min=-98.8, max=99.8, avg=2.4
S6622: min=-99.7, max=99.6, avg=-1.5
S7671: min=-93.5, max=97.1, avg=9.9
S0192: min=-94.8, max=99.2, avg=-1.9
S6961: min=-97.6, max=97.2, avg=-1.4
S2944: min=-96.3, max=99.7, avg=-3.1
S6561: min=-96.5, max=93.8, avg=-7.3
S4255: min=-97.0, max=99.5, avg=4.7
S1522: min=-96.9, max=97.5, avg=4.2
S1796: min=-99.4, max=99.5, avg=3.8
S2223: min=-99.7, max=99.0, avg=-0.5
S0134: min=-89.2, max=99.7, avg=8.3
S7391: min=-96.8, max=94.3, avg=6.0
S2712: min=-97.7, max=99.4, avg=1.8
S1962: min=-99.5, max=96.8, avg=-0.3
S8881: min=-97.3, max=99.3, avg=6.5
S3983: min=-98.4, max=98.5, avg=1.6
S5541: min=-99.7, max=99.5, avg=-1.4
S4341: min=-99.6, max=98.9, avg=7.5
S2096: min=-97.6, max=98.7, avg=-4.3
S9678: min=-96.2, max=99.8, avg=-12.8
S3958: min=-99.6, max=97.5, avg=-7.5
S4003: min=-99.7, max=97.1, avg=8.9
S8573: min=-96.9, max=99.2, avg=-7.9
S8115: min=-97.2, max=99.8, avg=2.4
S0785: min=-98.7, max=99.9, avg=1.6
S8128: min=-97.0, max=99.5, avg=4.5
S0418: min=-99.0, max=98.4, avg=-3.2
S2621: min=-94.1, max=98.8, avg=3.0
S1023: min=-99.4, max=99.6, avg=0.3
S3681: min=-99.4, max=97.1, avg=0.2
S6408: min=-99.3, max=95.8, avg=6.3
S1890: min=-99.3, max=97.6, avg=-2.0
S4384: min=-98.7, max=98.7, avg=3.9
S4633: min=-95.0, max=95.7, avg=-4.8
S7869: min=-97.7, max=98.5, avg=10.0
S6176: min=-97.2, max=98.3, avg=0.8
S7762: min=-99.9, max=98.3, avg=0.2
S0152: min=-98.5, max=96.5, avg=11.0
S8673: min=-97.0, max=99.6, avg=0.9
S8489: min=-99.2, max=98.0, avg=-10.5
S6913: min=-98.7, max=92.8, avg=-0.2
S4981: min=-99.5, max=99.6, avg=7.1
S2512: min=-99.7, max=99.8, avg=-2.6
S8584: min=-97.1, max=97.5, avg=-7.2
S8563: min=-92.1, max=99.4, avg=5.7
S9613: min=-98.1, max=99.7, avg=3.4
S0326: min=-99.6, max=95.7, avg=-6.3
S6536: min=-98.2, max=99.6, avg=12.9
S7449: min=-99.1, max=95.5, avg=0.2
S3870: min=-91.5, max=97.2, avg=-3.1
S0139: min=-98.7, max=93.7, avg=-10.4
S5939: min=-97.8, max=98.6, avg=0.0
S9508: min=-96.8, max=97.5, avg=-4.5
S9431: min=-96.1, max=99.6, avg=1.2
S7223: min=-98.3, max=97.0, avg=6.1
S7673: min=-96.9, max=99.3, avg=6.2
S8693: min=-99.8, max=99.1, avg=-4.5
S3621: min=-99.0, max=99.6, avg=0.5
S1855: min=-97.5, max=94.4, avg=1.4
S4435: min=-97.6, max=98.7, avg=0.7
S8335: min=-95.8, max=98.3, avg=-2.3
S2856: min=-97.9, max=99.8, avg=4.9
S8352: min=-99.3, max=99.2, avg=-0.2
S7975: min=-94.4, max=99.7, avg=15.5
S3974: min=-97.9, max=95.7, avg=3.0
S5595: min=-99.9, max=98.3, avg=-4.7
S4975: min=-99.4, max=97.2, avg=-0.0
S2606: min=-93.6, max=98.5, avg=-4.3
S7046: min=-98.6, max=94.8, avg=-10.7
S6433: min=-96.5, max=98.7, avg=1.3
S5411: min=-98.8, max=91.9, avg=-4.8
S3489: min=-98.1, max=96.1, avg=-0.0
S4260: min=-99.3, max=97.5, avg=-2.5
S7522: min=-98.2, max=98.6, avg=-11.1
S2466: min=-93.9, max=95.8, avg=11.5
S0620: min=-97.4, max=98.6, avg=2.4
S0806: min=-98.6, max=98.1, avg=7.9
S7732: min=-87.4, max=97.8, avg=1.7
S8510: min=-98.9, max=99.7, avg=10.2
S5752: min=-97.8, max=98.4, avg=7.0
S8840: min=-94.9, max=98.5, avg=-2.0
S4739: min=-98.9, max=98.9, avg=2.7
S1935: min=-99.6, max=99.1, avg=-3.7
S7827: min=-96.4, max=99.9, avg=-6.8
S9380: min=-97.3, max=96.3, avg=-2.9
S6837: min=-98.9, max=98.1, avg=-1.8
S0818: min=-99.7, max=96.7, avg=-10.5
S1835: min=-98.6, max=99.8, avg=-3.5
S4851: min=-97.8, max=99.8, avg=-6.9
S3727: min=-99.5, max=98.9, avg=-0.7
S7680: min=-95.9, max=99.8, avg=10.9
S6376: min=-99.6, max=97.7, avg=6.9
S5855: min=-97.4, max=91.6, avg=-2.0
S5773: min=-99.7, max=99.3, avg=-6.7
S0397: min=-96.8, max=95.7, avg=-5.5
S7215: min=-99.6, max=96.0, avg=-4.3
S2549: min=-99.7, max=99.6, avg=-13.2
S7517: min=-99.2, max=96.7, avg=1.0
S5404: min=-96.8, max=97.1, avg=4.7
S7358: min=-95.5, max=94.6, avg=6.0
S3712: min=-95.3, max=99.1, avg=9.2
S8646: min=-97.8, max=95.2, avg=-7.7
S2788: min=-99.2, max=98.0, avg=-2.9
S4510: min=-96.0, max=99.4, avg=4.9
S4545: min=-99.7, max=99.1, avg=-0.4
S3173: min=-97.6, max=97.4, avg=-7.3
S6642: min=-98.2, max=98.5, avg=-0.1
S1209: min=-99.6, max=99.1, avg=6.6
S8159: min=-97.3, max=98.8, avg=2.9
S6163: min=-95.8, max=96.4, avg=-0.9
S5775: min=-99.6, max=97.6, avg=-8.2
S4247: min=-97.4, max=98.4, avg=-3.7
S7592: min=-99.7, max=97.7, avg=-2.5
S2731: min=-99.2, max=97.9, avg=-2.3
S6100: min=-95.8, max=99.7, avg=3.7
S9500: min=-99.9, max=99.1, avg=4.1
S4156: min=-99.3, max=96.6, avg=-1.0
S1244: min=-98.2, max=98.8, avg=4.8
S3824: min=-98.9, max=99.0, avg=6.1
S2969: min=-99.9, max=99.7, avg=16.1
S2405: min=-98.3, max=98.5, avg=-0.1
S7309: min=-97.9, max=96.0, avg=3.7
S3136: min=-97.4, max=97.8, avg=-16.1
S6592: min=-97.0, max=99.3, avg=2.1
S5749: min=-96.6, max=97.8, avg=-5.4
S2532: min=-99.7, max=97.8, avg=-12.5
S9234: min=-96.6, max=97.7, avg=5.9
S2205: min=-99.1, max=94.4, avg=-1.5
S8970: min=-97.6, max=99.2, avg=-0.9
S5496: min=-98.7, max=92.8, avg=-2.6
S1746: min=-98.2, max=92.5, avg=-3.5
S6133: min=-99.9, max=99.4, avg=-10.1
S2412: min=-98.4, max=98.7, avg=2.9
S4887: min=-99.2, max=98.8, avg=-6.3
S6500: min=-96.3, max=97.2, avg=-0.9
S3722: min=-96.3, max=99.6, avg=3.8
S3591: min=-97.3, max=99.5, avg=-4.4
S0501: min=-98.6, max=98.5, avg=7.6
S3324: min=-98.9, max=98.1, avg=9.9
S1825: min=-95.6, max=99.8, avg=-7.9
S4850: min=-99.2, max=96.7, avg=7.3
S1870: min=-99.2, max=97.7, avg=5.3
S7652: min=-98.0, max=99.5, avg=-4.9
S3313: min=-99.5, max=96.1, avg=4.6
S8575: min=-96.4, max=99.6, avg=5.2
S0537: min=-93.6, max=95.1, avg=2.1
S6778: min=-97.4, max=99.7, avg=2.7
S5974: min=-97.9, max=99.4, avg=-6.5
S3328: min=-99.3, max=98.6, avg=2.1
S6006: min=-98.3, max=99.1, avg=0.4
S3481: min=-97.9, max=99.4, avg=1.6
S2031: min=-98.2, max=98.5, avg=5.8
S5296: min=-97.8, max=97.4, avg=-2.5
S1791: min=-98.6, max=96.7, avg=-5.4
S6503: min=-98.7, max=99.1, avg=-11.3
S9117: min=-97.3, max=98.4, avg=2.7
S5511: min=-94.9, max=96.6, avg=10.7
S3537: min=-99.1, max=99.5, avg=-5.9
S2026: min=-98.9, max=99.4, avg=1.5
S3422: min=-99.1, max=95.9, avg=-14.1
S4839: min=-97.3, max=99.7, avg=0.1
S4972: min=-98.8, max=97.6, avg=15.6
S2311: min=-95.1, max=98.7, avg=11.1
S3895: min=-98.0, max=95.3, avg=-4.5
S2368: min=-96.7, max=98.2, avg=-0.3
S9891: min=-98.9, max=99.4, avg=0.8
S4198: min=-99.8, max=99.7, avg=-4.2
S6805: min=-97.3, max=97.1, avg=-3.0
S3713: min=-99.7, max=98.7, avg=-4.4
S1862: min=-98.6, max=99.1, avg=-1.5
S6623: min=-94.8, max=98.9, avg=6.8
S9920: min=-99.8, max=99.2, avg=6.0
S3066: min=-91.7, max=95.9, avg=8.9
S4223: min=-99.6, max=97.5, avg=10.2
S2678: min=-99.2, max=99.4, avg=-2.8
S6366: min=-99.4, max=99.8, avg=-12.0
S1323: min=-99.6, max=95.9, avg=0.7
S0036: min=-99.9, max=98.4, avg=-7.5
S8606: min=-99.6, max=93.7, avg=-5.0
S5508: min=-97.4, max=99.0, avg=1.7
S1680: min=-99.1, max=99.9, avg=-11.5
S8835: min=-98.4, max=98.5, avg=6.7
S7214: min=-96.6, max=98.9, avg=-6.5
S3820: min=-97.7, max=99.4, avg=-7.3
S6464: min=-97.7, max=98.7, avg=-6.1
S3779: min=-99.7, max=99.9, avg=-7.0
S6956: min=-99.4, max=98.5, avg=8.2
S4246: min=-91.5, max=98.3, avg=0.9
S3926: min=-97.4, max=99.3, avg=2.4
S0198: min=-94.7, max=99.2, avg=-0.3
S3026: min=-99.4, max=97.9, avg=-1.8
S0177: min=-98.3, max=99.0, avg=-9.6
S6113: min=-95.6, max=98.0, avg=5.1
S4150: min=-99.9, max=95.4, avg=13.1
S8271: min=-99.9, max=98.1, avg=1.8
S6221: min=-94.2, max=98.9, avg=5.5
S5552: min=-98.7, max=97.7, avg=-5.7
S6153: min=-99.3, max=99.7, avg=-0.1
S7183: min=-98.9, max=98.5, avg=6.5
S1481: min=-99.3, max=92.4, avg=-6.9
S1952: min=-98.8, max=97.7, avg=0.5
S1005: min=-99.6, max=92.4, avg=5.4
S6620: min=-98.9, max=92.7, avg=0.7
S6078: min=-96.4, max=95.6, avg=3.7
S9339: min=-99.5, max=97.9, avg=1.1
S5374: min=-99.3, max=99.6, avg=1.0
S1121: min=-98.3, max=98.8, avg=7.0
S5362: min=-98.1, max=99.8, avg=4.5
S8405: min=-95.6, max=99.3, avg=-0.8
S6916: min=-97.5, max=98.7, avg=1.9
S2991: min=-99.1, max=92.9, avg=-0.4
S0014: min=-97.9, max=96.9, avg=1.6
S1205: min=-96.0, max=98.6, avg=-3.3
S3089: min=-98.3, max=99.5, avg=-1.3
S1600: min=-99.3, max=99.8, avg=-3.4
S1847: min=-97.9, max=99.1, avg=9.6
S8370: min=-99.3, max=99.8, avg=-9.0
S4540: min=-98.3, max=98.5, avg=13.9
S6880: min=-99.1, max=99.7, avg=14.3
S2079: min=-99.8, max=99.5, avg=0.1
S6065: min=-99.1, max=93.9, avg=-3.2
S7802: min=-98.5, max=96.8, avg=9.5
S1875: min=-99.5, max=99.1, avg=-5.9
S2655: min=-96.2, max=99.0, avg=-1.2
S9879: min=-96.9, max=97.9, avg=2.7
S4625: min=-97.8, max=97.4, avg=3.0
S8838: min=-97.4, max=99.9, avg=6.4
S4817: min=-96.5, max=97.8, avg=10.4
S7351: min=-96.3, max=97.0, avg=-0.7
S1651: min=-97.8, max=99.1, avg=-5.9
S1961: min=-99.3, max=97.7, avg=0.8
S4748: min=-95.4, max=99.1, avg=4.8
S9162: min=-96.3, max=97.7, avg=-0.9
S3720: min=-98.7, max=98.9, avg=-6.2
S8529: min=-97.7, max=98.3, avg=2.3
S0266: min=-99.5, max=97.8, avg=11.1
S1913: min=-93.4, max=97.7, avg=4.1
S6929: min=-99.7, max=99.6, avg=-3.6
S3961: min=-98.0, max=95.7, avg=3.3
S7204: min=-98.8, max=98.6, avg=2.1
S1761: min=-96.4, max=98.9, avg=-0.7
S1985: min=-99.0, max=91.5, avg=-5.1
S4229: min=-98.4, max=97.1, avg=-1.1
S3204: min=-95.1, max=94.8, avg=5.9
S1731: min=-99.0, max=96.9, avg=11.4
S7765: min=-99.4, max=97.5, avg=5.9
S4587: min=-99.4, max=98.9, avg=0.5
S1965: min=-98.4, max=99.1, avg=-7.4
S2755: min=-97.8, max=96.1, avg=-10.3
S5350: min=-95.8, max=96.0, avg=1.4
S1994: min=-93.8, max=97.0, avg=2.5
S8847: min=-94.8, max=97.1, avg=0.0
S7514: min=-99.4, max=99.6, avg=3.9
S0721: min=-97.1, max=98.8, avg=-2.4
S8857: min=-99.7, max=98.2, avg=0.3
43: min=38.1, max=38.1, avg=38.1
S8051: min=-98.1, max=98.5, avg=-9.9
S4254: min=-97.9, max=99.6, avg=5.6
S5038: min=-98.5, max=98.6, avg=-6.6
S7503: min=-99.6, max=99.1, avg=1.7
S3564: min=-98.6, max=99.3, avg=0.5
S6240: min=-96.0, max=95.0, avg=0.2
S6140: min=-93.9, max=97.6, avg=2.3
S9850: min=-96.1, max=99.6, avg=11.4
S4599: min=-98.7, max=98.8, avg=-8.3
S1200: min=-98.8, max=92.0, avg=7.8
S2401: min=-94.8, max=99.7, avg=0.5
S8930: min=-98.5, max=98.6, avg=4.5
S8095: min=-98.9, max=98.4, avg=6.0
S1071: min=-99.5, max=99.8, avg=-4.3
S4199: min=-94.2, max=99.7, avg=1.1
S0724: min=-98.9, max=99.8, avg=0.5
S5569: min=-99.2, max=98.4, avg=-0.6
S9212: min=-97.8, max=98.5, avg=5.0
S3806: min=-98.4, max=99.0, avg=6.5
S8853: min=-97.6, max=99.0, avg=6.6
S3559: min=-97.3, max=98.2, avg=-4.3
S6059: min=-98.6, max=99.0, avg=-1.1
S8618: min=-99.9, max=98.6, avg=-5.5
S9177: min=-99.4, max=97.1, avg=0.9
S0240: min=-98.4, max=95.4, avg=1.4
S8512: min=-93.4, max=95.7, avg=-1.0
S2566: min=-96.7, max=97.8, avg=-2.8
S4586: min=-96.8, max=97.0, avg=0.9
S4449: min=-98.7, max=93.4, avg=-4.6
S8225: min=-96.4, max=96.1, avg=-2.1
S4136: min=-99.8, max=95.9, avg=-8.6
S3899: min=-99.5, max=98.5, avg=-11.7
S9240: min=-99.7, max=97.0, avg=-9.3
S7447: min=-96.7, max=97.0, avg=1.3
S2274: min=-99.8, max=96.3, avg=-4.4
S9302: min=-99.0, max=97.1, avg=2.6
S1790: min=-95.3, max=93.3, avg=-4.8
S6455: min=-98.9, max=97.8, avg=-6.6
S0503: min=-99.2, max=99.1, avg=-5.7
S6091: min=-97.3, max=99.7, avg=3.7
S8675: min=-97.9, max=99.4, avg=-0.6
S4949: min=-99.4, max=95.8, avg=-5.1
S1019: min=-97.9, max=95.3, avg=0.2
S9247: min=-97.3, max=99.4, avg=2.0
S3948: min=-99.0, max=97.1, avg=-0.9
S8393: min=-98.7, max=97.6, avg=-9.5
S8569: min=-99.8, max=96.1, avg=-6.7
S9881: min=-97.0, max=98.5, avg=-4.1
S5248: min=-99.4, max=98.8, avg=13.6
S4656: min=-98.9, max=96.3, avg=6.2
S2470: min=-99.5, max=98.2, avg=-2.2
S1012: min=-98.8, max=99.6, avg=10.8
S6368: min=-98.0, max=99.0, avg=-9.3
S0457: min=-97.4, max=97.8, avg=-2.8
S2013: min=-99.7, max=97.7, avg=2.0
S0129: min=-99.4, max=93.5, avg=3.7
S7989: min=-99.5, max=95.3, avg=5.8
S9004: min=-99.9, max=86.8, avg=-13.6
S9853: min=-99.9, max=99.6, avg=2.9
S3931: min=-97.9, max=99.0, avg=3.4
S3031: min=-97.1, max=98.7, avg=8.3
S4562: min=-99.2, max=99.8, avg=-11.2
S3640: min=-99.3, max=95.9, avg=4.8
S0732: min=-99.1, max=97.8, avg=3.1
S7816: min=-98.3, max=99.6, avg=0.9
S6968: min=-98.2, max=99.1, avg=7.1
S7987: min=-99.4, max=99.7, avg=-2.8
S7193: min=-98.9, max=97.6, avg=1.2
S7374: min=-99.7, max=98.0, avg=-6.0
S2640: min=-99.9, max=91.8, avg=3.2
S4453: min=-97.7, max=99.4, avg=4.2
S3073: min=-97.3, max=99.6, avg=12.7
S5223: min=-91.9, max=98.2, avg=-3.4
S9331: min=-97.2, max=96.8, avg=5.2
S3601: min=-98.8, max=99.5, avg=3.2
S6865: min=-96.9, max=95.2, avg=6.6
S3755: min=-99.5, max=99.4, avg=4.7
S4579: min=-96.2, max=99.8, avg=8.5
S5464: min=-99.2, max=95.9, avg=-10.6
S1231: min=-97.9, max=98.7, avg=8.0
S9001: min=-99.0, max=99.6, avg=1.5
S2251: min=-99.4, max=99.6, avg=2.7
S8231: min=-97.2, max=96.2, avg=16.3
S1420: min=-99.1, max=93.8, avg=-4.4
S5692: min=-94.0, max=94.9, avg=-8.6
S8876: min=-96.4, max=99.3, avg=-8.8
S6377: min=-99.9, max=98.6, avg=-3.1
S9175: min=-99.2, max=99.5, avg=3.0
S8162: min=-99.9, max=98.5, avg=-8.0
S6854: min=-94.5, max=98.3, avg=7.9
S2824: min=-98.5, max=96.3, avg=-3.3
S6242: min=-98.4, max=95.9, avg=7.6
S9501: min=-98.7, max=98.7, avg=-1.8
S6472: min=-99.7, max=95.5, avg=-6.0
S6134: min=-98.6, max=99.1, avg=0.1
S4282: min=-99.6, max=99.9, avg=1.9
S7272: min=-98.9, max=95.7, avg=-1.3
S1955: min=-98.9, max=91.3, avg=2.7
S2896: min=-98.4, max=97.2, avg=2.9
S9963: min=-99.5, max=71.6, avg=-12.4
S7555: min=-96.2, max=99.6, avg=-7.2
S9290: min=-99.8, max=98.5, avg=-4.3
S6214: min=-99.6, max=97.1, avg=11.9
S5378: min=-99.8, max=96.9, avg=-3.6
S3229: min=-99.0, max=99.6, avg=12.7
S2518: min=-96.5, max=96.7, avg=12.0
S3725: min=-98.9, max=95.5, avg=-0.8
S5095: min=-93.8, max=94.2, avg=-10.3
S2290: min=-99.7, max=98.1, avg=0.7
S0294: min=-99.4, max=98.8, avg=5.1
S2438: min=-99.2, max=99.7, avg=-0.5
S2906: min=-97.7, max=95.3, avg=7.6
S3155: min=-95.4, max=98.8, avg=8.4
S8443: min=-99.5, max=97.3, avg=3.1
S4014: min=-97.7, max=99.5, avg=3.8
S4715: min=-88.3, max=99.5, avg=10.3
S9577: min=-99.1, max=96.5, avg=2.3
S4371: min=-97.6, max=98.7, avg=0.3
S7322: min=-98.6, max=98.9, avg=-1.4
S4915: min=-99.8, max=97.2, avg=4.4
S9165: min=-98.9, max=98.8, avg=2.5
S0946: min=-94.5, max=98.8, avg=13.8
S1067: min=-99.4, max=98.3, avg=2.9
S3283: min=-99.2, max=97.8, avg=2.9
S6551: min=-98.3, max=97.0, avg=-8.8
S3813: min=-99.8, max=94.3, avg=-7.2
S0697: min=-97.3, max=95.9, avg=8.0
S0490: min=-96.8, max=97.6, avg=-5.1
S2693: min=-99.3, max=98.7, avg=-5.5
S2667: min=-97.1, max=94.7, avg=5.0
S5726: min=-98.5, max=96.5, avg=0.2
S1374: min=-98.6, max=99.1, avg=-7.7
S3777: min=-96.4, max=99.0, avg=-8.3
S8348: min=-95.7, max=99.1, avg=4.1
S4445: min=-98.3, max=97.8, avg=-1.3
S1283: min=-99.5, max=99.6, avg=8.7
S5790: min=-97.7, max=99.7, avg=1.7
S9862: min=-98.0, max=95.8, avg=-3.8
S8201: min=-98.3, max=99.0, avg=4.7
S9315: min=-99.7, max=96.7, avg=5.7
S1556: min=-98.7, max=95.2, avg=4.4
S5724: min=-99.7, max=99.5, avg=1.2
S0439: min=-99.0, max=94.9, avg=-0.5
S8073: min=-96.3, max=98.5, avg=5.9
S9108: min=-99.3, max=99.3, avg=-0.6
S9176: min=-99.1, max=95.8, avg=1.7
S5027: min=-99.8, max=99.8, avg=9.0
S4154: min=-96.9, max=99.8, avg=-2.1
S4893: min=-97.3, max=98.5, avg=8.1
S7507: min=-97.1, max=92.6, avg=3.4
S1439: min=-99.8, max=97.1, avg=2.6
S1787: min=-99.7, max=99.1, avg=5.9
S8273: min=-98.4, max=99.3, avg=3.2
S3970: min=-99.4, max=91.9, avg=-10.2
S3508: min=-96.3, max=95.9, avg=-9.3
S0787: min=-99.5, max=97.2, avg=-6.0
S2963: min=-93.0, max=93.7, avg=-2.8
S1975: min=-94.6, max=99.7, avg=-1.5
S7125: min=-98.2, max=98.5, avg=2.2
S9258: min=-96.0, max=99.6, avg=13.2
S0714: min=-99.4, max=98.6, avg=-3.5
S4521: min=-96.0, max=98.4, avg=-2.3
S3850: min=-96.1, max=97.9, avg=2.5
S9795: min=-98.6, max=99.8, avg=0.9
S0606: min=-99.0, max=96.4, avg=-9.2
S0595: min=-95.7, max=97.8, avg=4.7
S5897: min=-98.9, max=99.9, avg=-3.2
S0451: min=-99.3, max=98.2, avg=11.7
S2071: min=-99.8, max=98.2, avg=-7.0
S0619: min=-98.7, max=97.0, avg=-3.2
S7896: min=-96.7, max=99.5, avg=7.0
S7640: min=-98.8, max=99.4, avg=-3.3
S6396: min=-97.6, max=99.6, avg=-3.0
S7216: min=-99.4, max=99.5, avg=-6.4
S7978: min=-98.8, max=98.5, avg=-2.4
S4743: min=-98.5, max=99.2, avg=2.3
S5499: min=-99.4, max=97.0, avg=14.0
S9928: min=-98.7, max=95.8, avg=-8.1
S6439: min=-99.5, max=97.5, avg=9.3
S5931: min=-94.6, max=98.7, avg=3.4
S9536: min=-95.9, max=97.9, avg=6.2
S0484: min=-97.9, max=99.5, avg=1.2
S5857: min=-98.8, max=97.1, avg=-9.2
S6387: min=-98.2, max=99.2, avg=12.4
S6492: min=-97.1, max=97.8, avg=-3.0
S7576: min=-99.5, max=98.2, avg=-6.1
S6106: min=-99.2, max=95.0, avg=-1.4
S5792: min=-98.4, max=97.3, avg=3.3
S8233: min=-99.4, max=97.5, avg=-10.3
S1069: min=-94.6, max=98.9, avg=-7.2
S1223: min=-99.1, max=97.6, avg=4.5
S1590: min=-99.0, max=98.2, avg=-2.5
S6654: min=-97.1, max=99.0, avg=-3.4
S7512: min=-95.3, max=98.1, avg=-1.4
S9353: min=-99.7, max=92.4, avg=-3.0
S0295: min=-97.5, max=98.5, avg=5.6
S2111: min=-92.2, max=98.9, avg=7.7
